month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2019-01,82.11860945882479,311.8442758861842,50.90200796736423,31.216601491460573,260.94226791882005
2019-02,173.3881857240072,277.0806173779981,74.46772546426456,98.92046025974263,202.61289191373356
2019-03,294.5539583845736,292.80160028079484,108.93464293234854,185.61931545222507,183.86695734844633
2019-04,423.2260145437064,263.43468594157576,128.21359194687867,295.0124225968277,135.22109399469707
2019-05,492.6150031897024,251.91787582017977,138.9125408744225,353.70246231527994,113.0053349457573
2019-06,442.3283236602344,229.81347882494507,130.90472851792606,311.42359514230833,98.90875030701899
2019-07,468.96897947895997,231.33450789806614,132.8959582501899,336.0730212287701,98.43854964787624
2019-08,474.9472954121224,236.93248314956088,129.562663103271,345.3846323088514,107.36982004628987
2019-09,338.4670213059088,243.64341908685148,106.26629845625801,232.2007228496508,137.37712063059345
2019-10,196.9774903564392,271.6344970725627,82.76731414620608,114.21017621023313,188.86718292635663
2019-11,92.094066891464,282.7469682367524,54.75215950847486,37.341907382989135,227.99480872827758
2019-12,75.0247645583648,306.8155904245287,50.00639250061696,25.018372057747833,256.8091979239117
